word,neighbour,i
kidney,chest,7
kidney,bean,8
kidney,fork,9
kidney,spoon,10
friend,thief,1
friend,teacher,2
friend,love,3
friend,friends,4
friend,lover,5
friend,buy,6
friend,lost,7
friend,friendship,8
friend,satisfied,9
friend,morning,10
bedroom,bathroom,1
bedroom,kitchen,2
bedroom,dentist,3
bedroom,breakfast,4
bedroom,desk,5
bedroom,cupboard,6
bedroom,street,7
bedroom,armchair,8
bedroom,refrigerator,9
bedroom,restaurant,10
inflation,economy,1
inflation,terrorist,2
inflation,campaign,3
inflation,immigration,4
inflation,integration,5
inflation,budget,6
inflation,jazz,7
inflation,vacuum,8
inflation,accommodation,9
inflation,industrial,10
tissue,chloride,1
tissue,sodium,2
tissue,mechanical,3
tissue,carbon,4
tissue,gland,5
tissue,spectrum,6
tissue,thyroid,7
tissue,organism,8
tissue,cardiac,9
tissue,magnetic,10
retribution,glorious,1
retribution,perverse,2
retribution,intimate,3
retribution,sigh,4
retribution,humble,5
retribution,eloquent,6
retribution,compassionate,7
retribution,oppression,8
retribution,worthy,9
retribution,wisdom,10
bubble,shrink,1
bubble,stoop,2
bubble,shiver,3
bubble,pinch,4
bubble,fold,5
bubble,claw,6
bubble,wrinkle,7
bubble,notch,8
bubble,stir,9
bubble,twinkle,10
serenity,degradation,1
serenity,defection,2
serenity,lapse,3
serenity,instability,4
serenity,allegory,5
serenity,alienation,6
serenity,fervent,7
serenity,liturgy,8
serenity,serene,9
serenity,fraternity,10
exam,airport,1
exam,police,2
exam,sports,3
exam,tourists,4
exam,job,5
exam,car,6
exam,team,7
exam,bus,8
exam,hospital,9
exam,classroom,10
orbit,chord,1
orbit,latitude,2
orbit,cell,3
orbit,institution,4
orbit,dogma,5
orbit,transit,6
orbit,spontaneous,7
orbit,lucid,8
orbit,optical,9
orbit,symptom,10
visa,tape,1
visa,ticket,2
visa,station,3
visa,diesel,4
visa,minimum,5
visa,ambulance,6
visa,hospital,7
visa,agenda,8
visa,radio,9
visa,parking,10
presumption,remission,1
presumption,fury,2
presumption,simplicity,3
presumption,negligence,4
presumption,evasion,5
presumption,discord,6
presumption,butler,7
presumption,imperious,8
presumption,tapestry,9
presumption,regeneration,10
compression,illumination,1
compression,inversion,2
compression,absorption,3
compression,rigidity,4
compression,optic,5
compression,stability,6
compression,dispersion,7
compression,amputation,8
compression,elemental,9
compression,perversion,10
framework,helpful,1
framework,postpone,2
framework,continuous,3
framework,collide,4
framework,airtight,5
framework,loop,6
framework,temporary,7
framework,warning,8
framework,outburst,9
framework,attract,10
senator,omelet,1
senator,diocese,2
senator,cathedral,3
senator,syringe,4
senator,pamphlet,5
senator,militia,6
senator,inventor,7
senator,congress,8
senator,printer,9
senator,smuggle,10
outing,scrap,1
outing,hostess,2
outing,receptionist,3
outing,preview,4
outing,desk,5
outing,dismissal,6
outing,enthusiastic,7
outing,engineer,8
outing,padding,9
outing,plumbing,10
paternity,fatherhood,1
paternity,juror,2
paternity,perjury,3
paternity,felony,4
paternity,insurmountable,5
paternity,innocuous,6
paternity,conciliatory,7
paternity,prosecution,8
paternity,repertory,9
paternity,parody,10
incursion,repel,1
incursion,presumption,2
incursion,discord,3
incursion,computation,4
incursion,despicable,5
incursion,mutilation,6
incursion,infamous,7
incursion,reflux,8
incursion,enormity,9
incursion,overthrow,10
kingdom,kingdoms,1
kingdom,king,2
kingdom,reign,3
kingdom,glory,4
kingdom,prince,5
kingdom,kings,6
kingdom,lord,7
kingdom,glorious,8
kingdom,wisdom,9
kingdom,faith,10
periphery,parody,1
periphery,infinity,2
periphery,conglomerate,3
periphery,coherent,4
periphery,subordination,5
periphery,belligerent,6
periphery,plethora,7
periphery,insurmountable,8
periphery,fragility,9
periphery,satanic,10
competence,tolerance,1
competence,verification,2
competence,speculation,3
competence,concession,4
competence,subscription,5
competence,capacity,6
competence,burglary,7
competence,routine,8
competence,interference,9
competence,formality,10
diabetes,teaspoon,1
diabetes,detergent,2
diabetes,insecticide,3
diabetes,nutmeg,4
diabetes,grapefruit,5
diabetes,mechanic,6
diabetes,rabies,7
diabetes,souvenir,8
diabetes,mattress,9
diabetes,soda,10
durability,insanity,1
durability,simplicity,2
durability,tightness,3
durability,philanthropy,4
durability,complication,5
durability,permanence,6
durability,demise,7
durability,dishonesty,8
durability,audacity,9
durability,defect,10
chuckle,hush,1
chuckle,maniac,2
chuckle,recess,3
chuckle,inaccurate,4
chuckle,ghastly,5
chuckle,pioneer,6
chuckle,squall,7
chuckle,clot,8
chuckle,crib,9
chuckle,fumble,10
merchandise,fulfill,1
merchandise,jewelry,2
merchandise,remainder,3
merchandise,neighbor,4
merchandise,laborer,5
merchandise,permission,6
merchandise,garlic,7
merchandise,prayer,8
merchandise,pardon,9
merchandise,neighbors,10
evangelist,dreamer,1
evangelist,evangelical,2
evangelist,regeneration,3
evangelist,abyss,4
evangelist,comforter,5
evangelist,mediator,6
evangelist,hinge,7
evangelist,allegory,8
evangelist,fervent,9
evangelist,stroller,10
dishonesty,honesty,1
dishonesty,defect,2
dishonesty,firmness,3
dishonesty,atheist,4
dishonesty,insanity,5
dishonesty,fraud,6
dishonesty,dishonest,7
dishonesty,tyranny,8
dishonesty,satisfaction,9
dishonesty,arrogance,10
validity,trustee,1
validity,circumstantial,2
validity,conclusive,3
validity,assumption,4
validity,deduction,5
validity,suspension,6
validity,qualification,7
validity,liability,8
validity,demolition,9
validity,valid,10
flesh,bird,1
flesh,reddish,2
flesh,growing,3
flesh,tail,4
flesh,sore,5
flesh,wings,6
flesh,soft,7
flesh,large,8
flesh,bones,9
flesh,small,10
behavior,rumor,1
behavior,colorful,2
behavior,fulfill,3
behavior,color,4
behavior,flavor,5
behavior,labor,6
behavior,favorite,7
behavior,mold,8
behavior,neighboring,9
behavior,colors,10
ferry,pedigree,1
ferry,bosom,2
ferry,hire,3
ferry,disciple,4
ferry,kiln,5
ferry,venom,6
ferry,apparition,7
ferry,shriek,8
ferry,booth,9
ferry,bellows,10
chloride,sodium,1
chloride,calcium,2
chloride,thermal,3
chloride,coefficient,4
chloride,tissue,5
chloride,cylinder,6
chloride,lens,7
chloride,oxide,8
chloride,potassium,9
chloride,nitrate,10
acknowledgement,controller,1
acknowledgement,labour,2
acknowledgement,complaint,3
acknowledgement,deterrent,4
acknowledgement,laughter,5
acknowledgement,storey,6
acknowledgement,judgement,7
acknowledgement,anaemia,8
acknowledgement,attraction,9
acknowledgement,encyclopaedia,10
chronology,orthodoxy,1
chronology,tolerable,2
chronology,clergy,3
chronology,visitation,4
chronology,stewardship,5
chronology,heresy,6
chronology,martyrdom,7
chronology,libel,8
chronology,multiplicity,9
chronology,privilege,10
voter,admirer,1
voter,sanitary,2
voter,surcharge,3
voter,coupon,4
voter,photographer,5
voter,margarine,6
voter,tension,7
voter,parole,8
voter,reporter,9
voter,violinist,10
anemia,anemic,1
anemia,defense,2
anemia,anesthesia,3
anemia,labor,4
anemia,hemorrhage,5
anemia,fulfill,6
anemia,maneuver,7
anemia,barbershop,8
anemia,eliminate,9
anemia,luster,10
friendliness,friendly,1
friendliness,eagerness,2
friendliness,daring,3
friendliness,everlasting,4
friendliness,liking,5
friendliness,comfort,6
friendliness,zeal,7
friendliness,eager,8
friendliness,indifferent,9
friendliness,hostile,10
combustion,adjustment,1
combustion,balance,2
combustion,allocation,3
combustion,soluble,4
combustion,transmission,5
combustion,radius,6
combustion,ignition,7
combustion,rotation,8
combustion,induction,9
combustion,thermal,10
railing,brine,1
railing,adjust,2
railing,varnish,3
railing,presume,4
railing,degrade,5
railing,pickle,6
railing,pantry,7
railing,verify,8
railing,govern,9
railing,subscribe,10
menses,pungent,1
menses,enmity,2
menses,earthen,3
menses,affection,4
menses,desire,5
menses,commencement,6
menses,urine,7
menses,planet,8
menses,useless,9
menses,division,10
importation,imaginable,1
importation,abolition,2
importation,financier,3
importation,lucrative,4
importation,palpable,5
importation,nomination,6
importation,legality,7
importation,ratification,8
importation,dispose,9
importation,dissonance,10
athlete,stadium,1
athlete,tourist,2
athlete,handbag,3
athlete,schedule,4
athlete,employee,5
athlete,lighthouse,6
athlete,horsepower,7
athlete,movie,8
athlete,broadcast,9
athlete,anthem,10
unrest,disaster,1
unrest,publicity,2
unrest,achieve,3
unrest,shortage,4
unrest,criticism,5
unrest,trend,6
unrest,wage,7
unrest,tremendous,8
unrest,unemployment,9
unrest,achievement,10
transit,tariff,1
transit,detention,2
transit,drawback,3
transit,shipment,4
transit,conscription,5
transit,premium,6
transit,inspection,7
transit,suspension,8
transit,circulation,9
transit,commercial,10
baby,big,1
baby,babies,2
baby,children,3
baby,stuck,4
baby,hit,5
baby,grandmother,6
baby,shirt,7
baby,hot,8
baby,climbed,9
baby,firewood,10
vehicle,vehicles,1
vehicle,alcoholic,2
vehicle,event,3
vehicle,information,4
vehicle,doing,5
vehicle,suitcase,6
vehicle,liquid,7
vehicle,wheelchair,8
vehicle,handbag,9
vehicle,clothing,10
lip,hip,1
lip,lap,2
lip,elbow,3
lip,throat,4
lip,flea,5
lip,neck,6
lip,thorn,7
lip,egg,8
lip,knot,9
lip,pit,10
ledger,receipt,1
ledger,allowance,2
ledger,monthly,3
ledger,memorandum,4
ledger,accountant,5
ledger,auditor,6
ledger,clerk,7
ledger,speculation,8
ledger,pneumatic,9
ledger,duty,10
attacker,analyst,1
attacker,planner,2
attacker,psychiatrist,3
attacker,pipeline,4
attacker,basics,5
attacker,requirement,6
attacker,stockbroker,7
attacker,pianist,8
attacker,terrorist,9
attacker,crossword,10
emphasis,indicate,1
emphasis,modified,2
emphasis,verbs,3
emphasis,include,4
emphasis,adjectives,5
emphasis,followed,6
emphasis,used,7
emphasis,follows,8
emphasis,emphasized,9
emphasis,different,10
coincidence,precaution,1
coincidence,unmistakable,2
coincidence,tolerance,3
coincidence,priority,4
coincidence,tremendous,5
coincidence,quotation,6
coincidence,obsession,7
coincidence,formality,8
coincidence,luxury,9
coincidence,facade,10
axle,wheel,1
axle,boiler,2
axle,wrench,3
axle,brake,4
axle,brick,5
axle,cart,6
axle,scale,7
axle,bolt,8
axle,thermometer,9
axle,sausage,10
ditch,straw,1
ditch,pear,2
ditch,ditches,3
ditch,shovel,4
ditch,steep,5
ditch,stable,6
ditch,stone,7
ditch,meadow,8
ditch,plough,9
ditch,pawn,10
neutrality,monopoly,1
neutrality,originality,2
neutrality,experimental,3
neutrality,abolition,4
neutrality,cruiser,5
neutrality,resignation,6
neutrality,ventilation,7
neutrality,philanthropy,8
neutrality,disarmament,9
neutrality,observatory,10
ignition,chassis,1
ignition,aviation,2
ignition,overhaul,3
ignition,surcharge,4
ignition,pension,5
ignition,renaissance,6
ignition,upholstery,7
ignition,nozzle,8
ignition,silhouette,9
ignition,accelerator,10
endorsement,memorandum,1
endorsement,centrifugal,2
endorsement,indictment,3
endorsement,deportation,4
endorsement,rebate,5
endorsement,bankruptcy,6
endorsement,trustee,7
endorsement,tariff,8
endorsement,liability,9
endorsement,infringement,10
stereo,supermarket,1
stereo,advertising,2
stereo,traffic,3
stereo,preview,4
stereo,full-time,5
stereo,weekend,6
stereo,part-time,7
stereo,doorbell,8
stereo,tennis,9
stereo,hamburger,10
coronation,brewery,1
coronation,degradation,2
coronation,memorable,3
coronation,heresy,4
coronation,chaplain,5
coronation,pavilion,6
coronation,pedestal,7
coronation,gardener,8
coronation,celibacy,9
coronation,invaluable,10
density,precision,1
density,centrifugal,2
density,cell,3
density,ventilation,4
density,gravity,5
density,immunity,6
density,hypothesis,7
density,dynamics,8
density,priority,9
density,acceleration,10
mixer,conveyor,1
mixer,generator,2
mixer,diesel,3
mixer,machine,4
mixer,conservation,5
mixer,cooker,6
mixer,trolley,7
mixer,voltage,8
mixer,tape,9
mixer,sprinter,10
parity,espionage,1
parity,coherent,2
parity,fanatic,3
parity,feasible,4
parity,allegation,5
parity,malpractice,6
parity,parody,7
parity,crusade,8
parity,endorsement,9
parity,fallacy,10
reversal,disintegration,1
reversal,adjustment,2
reversal,factor,3
reversal,suction,4
reversal,precision,5
reversal,incompetence,6
reversal,predominance,7
reversal,pictorial,8
reversal,deportation,9
reversal,degeneration,10
curfew,anthology,1
curfew,bomb,2
curfew,dictator,3
curfew,autograph,4
curfew,civilian,5
curfew,amnesty,6
curfew,obituary,7
curfew,espionage,8
curfew,subsidy,9
curfew,alley,10
alertness,durability,1
alertness,deception,2
alertness,insanity,3
alertness,endurance,4
alertness,alert,5
alertness,agility,6
alertness,tightness,7
alertness,defect,8
alertness,selfishness,9
alertness,loneliness,10
amusement,amuse,1
amusement,anxiety,2
amusement,courage,3
amusement,consolation,4
amusement,deception,5
amusement,profession,6
amusement,pleasure,7
amusement,supporter,8
amusement,uneasiness,9
amusement,profit,10
vice,piety,1
vice,malice,2
vice,justice,3
vice,corporal,4
vice,injustice,5
vice,balance,6
vice,lustre,7
vice,fidelity,8
vice,tutor,9
vice,intrigue,10
retention,deduction,1
retention,validity,2
retention,memoir,3
retention,precedence,4
retention,toleration,5
retention,alienation,6
retention,trustee,7
retention,negligence,8
retention,repudiation,9
retention,penetration,10
barrage,allocation,1
barrage,exploitation,2
barrage,corps,3
barrage,disintegration,4
barrage,ventilation,5
barrage,reconnaissance,6
barrage,transmitter,7
barrage,liaison,8
barrage,fuselage,9
barrage,chassis,10
biography,geology,1
biography,socialism,2
biography,capitalism,3
biography,revolutionary,4
biography,reporter,5
biography,observatory,6
biography,rectangle,7
biography,anthology,8
biography,patriotic,9
biography,compile,10
sodium,chloride,1
sodium,voltage,2
sodium,mechanical,3
sodium,tissue,4
sodium,synthetic,5
sodium,gauge,6
sodium,nerve,7
sodium,calcium,8
sodium,potassium,9
sodium,magnesium,10
definition,definitions,1
definition,defined,2
definition,combination,3
definition,meanings,4
definition,restricted,5
definition,inclusion,6
definition,following,7
definition,grammatical,8
definition,vowels,9
definition,phenomenon,10
recession,bogus,1
recession,psychology,2
recession,merger,3
recession,disarmament,4
recession,pornography,5
recession,residential,6
recession,unemployment,7
recession,overtime,8
recession,ecology,9
recession,championship,10
sediment,plaster,1
sediment,defective,2
sediment,hypocrisy,3
sediment,mouthful,4
sediment,shrink,5
sediment,uvula,6
sediment,defect,7
sediment,catarrh,8
sediment,cushion,9
sediment,stupidity,10
chord,pneumatic,1
chord,travesty,2
chord,veterinary,3
chord,obituary,4
chord,chancellor,5
chord,marshal,6
chord,clerical,7
chord,profile,8
chord,subscriber,9
chord,tariff,10
boycott,sociology,1
boycott,applicant,2
boycott,finance,3
boycott,portfolio,4
boycott,aquarium,5
boycott,detective,6
boycott,wholesale,7
boycott,exploitation,8
boycott,ventilation,9
boycott,cultured,10
conservation,transfusion,1
conservation,integration,2
conservation,radiation,3
conservation,curriculum,4
conservation,reporter,5
conservation,education,6
conservation,entrepreneur,7
conservation,calorie,8
conservation,maternity,9
conservation,rate,10
extreme,severe,1
extreme,sudden,2
extreme,quality,3
extreme,excess,4
extreme,gradual,5
extreme,covering,6
extreme,excessive,7
extreme,highest,8
extreme,intense,9
extreme,moderate,10
flavor,color,1
flavor,mold,2
flavor,laborer,3
flavor,colors,4
flavor,behavior,5
flavor,odor,6
flavor,labor,7
flavor,colored,8
flavor,honor,9
flavor,favorite,10
expiration,sanguine,1
expiration,speculation,2
expiration,premium,3
expiration,versatile,4
expiration,palpable,5
expiration,abstraction,6
expiration,inquiry,7
expiration,suppression,8
expiration,motive,9
expiration,notification,10
quiz,amateur,1
quiz,cruise,2
quiz,hardware,3
quiz,handicap,4
quiz,ballot,5
quiz,jockey,6
quiz,ticket,7
quiz,piano,8
quiz,yacht,9
quiz,projector,10
sandstone,clover,1
sandstone,venous,2
sandstone,retina,3
sandstone,shale,4
sandstone,limestone,5
sandstone,granite,6
sandstone,shaft,7
sandstone,prism,8
sandstone,alloy,9
sandstone,magnetism,10
adventurer,smuggler,1
adventurer,renegade,2
adventurer,smuggle,3
adventurer,sculptor,4
adventurer,subsidy,5
adventurer,accomplice,6
adventurer,enlist,7
adventurer,legalize,8
adventurer,mutiny,9
adventurer,readable,10
veto,ultimatum,1
veto,handicap,2
veto,revival,3
veto,ticket,4
veto,match,5
veto,vacuum,6
veto,transit,7
veto,iceberg,8
veto,charter,9
veto,conductor,10
pianist,tennis,1
pianist,lifeboat,2
pianist,novel,3
pianist,psychologist,4
pianist,psychiatrist,5
pianist,artist,6
pianist,traffic,7
pianist,latest,8
pianist,symphony,9
pianist,advertising,10
appropriation,abolition,1
appropriation,patronage,2
appropriation,domination,3
appropriation,aptitude,4
appropriation,attraction,5
appropriation,participation,6
appropriation,omission,7
appropriation,instructive,8
appropriation,affidavit,9
appropriation,deportation,10
wood,tail,1
wood,water,2
wood,bark,3
wood,hole,4
wood,dry,5
wood,large,6
wood,trees,7
wood,feathers,8
wood,skin,9
wood,neck,10
respectability,respectable,1
respectability,dexterity,2
respectability,devotees,3
respectability,certainty,4
respectability,lightness,5
respectability,celebrity,6
respectability,junction,7
respectability,notoriety,8
respectability,improper,9
respectability,tenderness,10
hockey,pyjamas,1
hockey,robot,2
hockey,astronaut,3
hockey,liner,4
hockey,motor,5
hockey,iceberg,6
hockey,tennis,7
hockey,jazz,8
hockey,scooter,9
hockey,sandwich,10
acceptance,bankruptcy,1
acceptance,sanction,2
acceptance,investigation,3
acceptance,receipt,4
acceptance,symptom,5
acceptance,rejection,6
acceptance,settlement,7
acceptance,interference,8
acceptance,competent,9
acceptance,adjustment,10
stamen,,1
stamen,,2
stamen,,3
stamen,,4
stamen,,5
stamen,,6
stamen,,7
stamen,,8
stamen,,9
stamen,,10
aperture,elevate,1
aperture,adhere,2
aperture,associate,3
aperture,ardent,4
aperture,perpendicular,5
aperture,confined,6
aperture,acrid,7
aperture,destitute,8
aperture,requisite,9
aperture,gratification,10
umpire,murderous,1
umpire,trial,2
umpire,preamble,3
umpire,pedigree,4
umpire,disguise,5
umpire,infamous,6
umpire,memorable,7
umpire,pantry,8
umpire,treason,9
umpire,prosecute,10
minority,nationality,1
minority,majority,2
minority,democracy,3
minority,communist,4
minority,scientist,5
minority,patriotic,6
minority,democratic,7
minority,imperialism,8
minority,stationery,9
minority,monarchy,10
deviation,declaration,1
deviation,acute,2
deviation,malignant,3
deviation,uneasiness,4
deviation,dexterity,5
deviation,detachment,6
deviation,austere,7
deviation,adverse,8
deviation,emission,9
deviation,adherence,10
involvement,involved,1
involvement,availability,2
involvement,attitude,3
involvement,investment,4
involvement,responsibility,5
involvement,survival,6
involvement,deadline,7
involvement,know-how,8
involvement,financial,9
involvement,physical,10
clarinet,incubator,1
clarinet,cauliflower,2
clarinet,shorthand,3
clarinet,orphanage,4
clarinet,chromium,5
clarinet,crossword,6
clarinet,crusade,7
clarinet,orgy,8
clarinet,junk,9
clarinet,pharmacist,10
housewife,quaint,1
housewife,landowner,2
housewife,hearty,3
housewife,bargain,4
housewife,welcome,5
housewife,fool,6
housewife,scandal,7
housewife,gaudy,8
housewife,puppet,9
housewife,dairy,10
excitement,excited,1
excitement,sudden,2
excitement,emotion,3
excitement,unpleasant,4
excitement,explosive,5
excitement,effort,6
excitement,attention,7
excitement,gases,8
excitement,sympathy,9
excitement,force,10
reinforcement,reinforce,1
reinforcement,insulation,2
reinforcement,transmitter,3
reinforcement,upholstery,4
reinforcement,nozzle,5
reinforcement,casserole,6
reinforcement,combustion,7
reinforcement,congestion,8
reinforcement,rigidity,9
reinforcement,endorsement,10
nanny,damn,1
nanny,cheese,2
nanny,scarves,3
nanny,custard,4
nanny,refinery,5
nanny,salad,6
nanny,queue,7
nanny,unemployed,8
nanny,pastry,9
nanny,cooker,10
independence,education,1
independence,national,2
independence,economy,3
independence,illegal,4
independence,president,5
independence,economic,6
independence,immigration,7
independence,politics,8
independence,secretary,9
independence,tourism,10
computation,mitigation,1
computation,presumption,2
computation,remission,3
computation,dignity,4
computation,passion,5
computation,admonition,6
computation,attire,7
computation,boldness,8
computation,assault,9
computation,absurdity,10
publishing,racist,1
publishing,player,2
publishing,bomb,3
publishing,university,4
publishing,processing,5
publishing,journalism,6
publishing,editing,7
publishing,technology,8
publishing,broadcasting,9
publishing,electronic,10
unhappiness,dishonest,1
unhappiness,damage,2
unhappiness,carelessness,3
unhappiness,cruelty,4
unhappiness,discourage,5
unhappiness,ugliness,6
unhappiness,suffering,7
unhappiness,tolerate,8
unhappiness,unhappy,9
unhappiness,disagreement,10
airplane,gasoline,1
airplane,automobile,2
airplane,airplanes,3
airplane,eyeglasses,4
airplane,flashlight,5
airplane,movie,6
airplane,candy,7
airplane,store,8
airplane,mustache,9
airplane,aluminum,10
sweet,green,1
sweet,potato,2
sweet,cooked,3
sweet,cane,4
sweet,tree,5
sweet,banana,6
sweet,vine,7
sweet,ripe,8
sweet,stalk,9
sweet,cooking,10
funnel,yolk,1
funnel,mildew,2
funnel,crumb,3
funnel,gutter,4
funnel,cork,5
funnel,muzzle,6
funnel,lantern,7
funnel,wharf,8
funnel,buoy,9
funnel,nail,10
revival,excursion,1
revival,indisputable,2
revival,amateur,3
revival,premium,4
revival,transit,5
revival,traction,6
revival,conviction,7
revival,vacuum,8
revival,veto,9
revival,spontaneous,10
chaos,exploit,1
chaos,leadership,2
chaos,ruthless,3
chaos,catastrophe,4
chaos,achieve,5
chaos,businessman,6
chaos,reporter,7
chaos,colleague,8
chaos,trainer,9
chaos,stamina,10
audit,transit,1
audit,extradition,2
audit,tariff,3
audit,suit,4
audit,drawback,5
audit,conscription,6
audit,aviation,7
audit,autograph,8
audit,premium,9
audit,warrant,10
fatality,allege,1
fatality,bigotry,2
fatality,decency,3
fatality,rover,4
fatality,preamble,5
fatality,parody,6
fatality,crusade,7
fatality,convoy,8
fatality,fanatic,9
fatality,visionary,10
monopoly,neutrality,1
monopoly,subsidy,2
monopoly,receipt,3
monopoly,atomic,4
monopoly,average,5
monopoly,model,6
monopoly,advisory,7
monopoly,provisional,8
monopoly,observatory,9
monopoly,detention,10
nipple,yolk,1
nipple,pillow,2
nipple,skull,3
nipple,funnel,4
nipple,foam,5
nipple,itch,6
nipple,navel,7
nipple,ache,8
nipple,pigeon,9
nipple,tooth,10
tape,recorder,1
tape,camera,2
tape,sandwich,3
tape,diesel,4
tape,nylon,5
tape,switch,6
tape,radio,7
tape,telephone,8
tape,tour,9
tape,ticket,10
animation,ardent,1
animation,audacity,2
animation,caricature,3
animation,animated,4
animation,impulse,5
animation,methodical,6
animation,massacre,7
animation,diversion,8
animation,curtail,9
animation,renegade,10
handbag,tourist,1
handbag,toilet,2
handbag,teaspoon,3
handbag,card,4
handbag,cigarette,5
handbag,canned,6
handbag,haircut,7
handbag,athlete,8
handbag,zipper,9
handbag,dessert,10
headache,tired,1
headache,sleepy,2
headache,cold,3
headache,hot,4
headache,stay,5
headache,deaf,6
headache,feel,7
headache,sick,8
headache,egg,9
headache,hungry,10
probation,premium,1
probation,indispensable,2
probation,patent,3
probation,commute,4
probation,ballot,5
probation,transit,6
probation,conscription,7
probation,subsidiary,8
probation,pictorial,9
probation,suspension,10
specification,specify,1
specification,duplicate,2
specification,undeniable,3
specification,quarterly,4
specification,circumstantial,5
specification,reinforcement,6
specification,execute,7
specification,criterion,8
specification,emission,9
specification,redemption,10
mediation,evasion,1
mediation,rarity,2
mediation,simplicity,3
mediation,presumption,4
mediation,emigration,5
mediation,penetration,6
mediation,amendment,7
mediation,martyrdom,8
mediation,pilgrim,9
mediation,asylum,10
ethic,censorship,1
ethic,comedy,2
ethic,credibility,3
ethic,outweigh,4
ethic,comic,5
ethic,agrarian,6
ethic,critic,7
ethic,controversial,8
ethic,repertory,9
ethic,citizenship,10
good-bye,influenza,1
good-bye,pardon,2
good-bye,farewell,3
good-bye,forgive,4
good-bye,amuse,5
good-bye,gratitude,6
good-bye,electric,7
good-bye,sponge,8
good-bye,overcoat,9
good-bye,thanks,10
worry,bother,1
worry,worried,2
worry,welcome,3
worry,lose,4
worry,stroll,5
worry,employee,6
worry,mess,7
worry,newspaper,8
worry,guarantee,9
worry,armchair,10
kindergarten,subway,1
kindergarten,laboratory,2
kindergarten,tourist,3
kindergarten,auditorium,4
kindergarten,skyscraper,5
kindergarten,textbook,6
kindergarten,x-ray,7
kindergarten,ticket,8
kindergarten,engineer,9
kindergarten,ambulance,10
radio,camera,1
radio,taxi,2
radio,hospital,3
radio,film,4
radio,bus,5
radio,restaurant,6
radio,telephone,7
radio,newspaper,8
radio,diesel,9
radio,alcohol,10
aunt,uncle,1
aunt,grandfather,2
aunt,sister-in-law,3
aunt,niece,4
aunt,grandmother,5
aunt,nephew,6
aunt,cousin,7
aunt,widower,8
aunt,son-in-law,9
aunt,grandchild,10
fungi,mammals,1
fungi,uterus,2
fungi,insects,3
fungi,plants,4
fungi,beetles,5
fungi,gases,6
fungi,fluid,7
fungi,insect,8
fungi,animals,9
fungi,birds,10
chronicle,butler,1
chronicle,treason,2
chronicle,litany,3
chronicle,preface,4
chronicle,archbishop,5
chronicle,pilgrim,6
chronicle,diocese,7
chronicle,clergy,8
chronicle,castle,9
chronicle,chronology,10
algae,container,1
algae,vagina,2
algae,shiny,3
algae,area,4
algae,storage,5
algae,source,6
algae,facial,7
algae,fiber,8
algae,unclear,9
algae,specific,10
patriot,disarm,1
patriot,certify,2
patriot,crusade,3
patriot,motto,4
patriot,optimist,5
patriot,omelet,6
patriot,delegate,7
patriot,adventure,8
patriot,patriotic,9
patriot,subsidy,10
characteristic,result,1
characteristic,characteristics,2
characteristic,essential,3
characteristic,distinctive,4
characteristic,physical,5
characteristic,typical,6
characteristic,feature,7
characteristic,fact,8
characteristic,identity,9
characteristic,process,10
bayonet,syringe,1
bayonet,telescope,2
bayonet,buoy,3
bayonet,bolt,4
bayonet,lunatic,5
bayonet,juggle,6
bayonet,screw,7
bayonet,quarantine,8
bayonet,cork,9
bayonet,pistol,10
routine,amateur,1
routine,admission,2
routine,corridor,3
routine,ventilation,4
routine,espionage,5
routine,transit,6
routine,morale,7
routine,champagne,8
routine,renaissance,9
routine,allocation,10
drizzle,shiver,1
drizzle,gossip,2
drizzle,gulp,3
drizzle,chatter,4
drizzle,swarm,5
drizzle,scratch,6
drizzle,whisper,7
drizzle,squeeze,8
drizzle,blink,9
drizzle,sharpen,10
cruiser,correspondent,1
cruiser,neutrality,2
cruiser,amnesty,3
cruiser,drawback,4
cruiser,subscription,5
cruiser,aviation,6
cruiser,chemist,7
cruiser,portfolio,8
cruiser,ballot,9
cruiser,cadet,10
bathroom,dining,1
bathroom,restaurant,2
bathroom,toilet,3
bathroom,movie,4
bathroom,park,5
bathroom,coffee,6
bathroom,underwear,7
bathroom,telephone,8
bathroom,notebook,9
bathroom,refrigerator,10
prestige,initiative,1
prestige,conference,2
prestige,etiquette,3
prestige,talent,4
prestige,control,5
prestige,physical,6
prestige,physique,7
prestige,disaster,8
prestige,outstanding,9
prestige,surplus,10
vomit,itch,1
vomit,yawn,2
vomit,scratch,3
vomit,kneel,4
vomit,wrestle,5
vomit,rub,6
vomit,mix,7
vomit,sharpen,8
vomit,cough,9
vomit,suck,10
scientist,specialist,1
scientist,telephone,2
scientist,journalist,3
scientist,engineer,4
scientist,stadium,5
scientist,postcard,6
scientist,electrician,7
scientist,factory,8
scientist,cinema,9
scientist,x-ray,10
accuser,repentance,1
accuser,abstinence,2
accuser,giver,3
accuser,merciful,4
accuser,pilgrim,5
accuser,patriarch,6
accuser,resurrection,7
accuser,prudent,8
accuser,servitude,9
accuser,prudence,10
antenna,relay,1
antenna,laboratory,2
antenna,transmitter,3
antenna,engineer,4
antenna,battery,5
antenna,concrete,6
antenna,propeller,7
antenna,asphalt,8
antenna,thermometer,9
antenna,parachute,10
stratum,,1
stratum,,2
stratum,,3
stratum,,4
stratum,,5
stratum,,6
stratum,,7
stratum,,8
stratum,,9
stratum,,10
output,voltage,1
output,policy,2
